pid,comm,state,reason,cpu_activity,process_age,pod_name,timestamp
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.000991168044901262,0.0730472222301695,active-2,20250918_215250
8,python,ProcessStateClassification.ACTIVE,Running_state,0.07235003962385254,233.5,active-20,20250918_215251
8,python,ProcessStateClassification.ACTIVE,high_cpu_activity,0.02678814368674411,0.07192777779367235,active-21,20250918_215251
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.000695152740017816,0.07265833338101704,active-22,20250918_215252
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0007952230221462021,0.07083333333333333,active-23,20250918_215252
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0007952190889256599,0.07012777778837416,active-24,20250918_215252
8,python,ProcessStateClassification.ACTIVE,high_cpu_activity,0.0241322911218764,0.07143055551581913,active-25,20250918_215252
8,python,ProcessStateClassification.ACTIVE,Running_state,0.07346788082062002,233.69999980926514,active-26,20250918_215253
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0010880182977952948,0.06522222220897675,active-27,20250918_215253
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0007916253467651382,0.06974999997350904,active-28,20250918_215253
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0009910492317265756,0.06488888886239794,active-29,20250918_215254
8,python,ProcessStateClassification.ACTIVE,Running_state,0.07390917474744153,266.5,active-3,20250918_215254
8,python,ProcessStateClassification.ACTIVE,high_cpu_activity,0.02358855567967524,0.0697861111164093,active-30,20250918_215255
8,python,ProcessStateClassification.ACTIVE,high_cpu_activity,0.02388530066244407,0.06958055555820465,active-31,20250918_215255
8,python,ProcessStateClassification.ACTIVE,Running_state,0.07107843123196787,234.70000004768372,active-32,20250918_215255
7,python,ProcessStateClassification.ACTIVE,high_cpu_activity,0.037376590627384985,0.0719805555873447,active-33,20250918_215256
7,python,ProcessStateClassification.ACTIVE,high_cpu_activity,0.042896872355333564,0.07098888887299432,active-34,20250918_215256
8,python,ProcessStateClassification.ACTIVE,high_cpu_activity,0.039657834019883195,0.06912777781486511,active-35,20250918_215256
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0008008316990986642,0.06985833333598243,active-36,20250918_215257
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0007035085136894505,0.07013611111376021,active-37,20250918_215257
8,python,ProcessStateClassification.ACTIVE,Running_state,0.03971963218312498,255.89999985694885,active-38,20250918_215258
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0008016154744798355,0.06895555555820465,active-39,20250918_215259
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0009018115078116743,0.07316111114290025,active-4,20250918_215259
8,python,ProcessStateClassification.ACTIVE,Running_state,0.06710189688881348,238.20000004768372,active-40,20250918_215300
8,python,ProcessStateClassification.ACTIVE,high_cpu_activity,0.038401023312181384,0.07014722221427494,active-41,20250918_215300
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0006006445161695823,0.06959999998410543,active-42,20250918_215300
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0007049767278976305,0.06945833332008786,active-43,20250918_215301
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0007042594331529768,0.07087222218513489,active-44,20250918_215301
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0007042276790781298,0.07015555553966098,active-45,20250918_215301
8,python,ProcessStateClassification.ACTIVE,high_cpu_activity,0.07354258838875169,0.06643888890743256,active-46,20250918_215301
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0007042339425023123,0.06988055553701189,active-47,20250918_215302
8,python,ProcessStateClassification.ACTIVE,high_cpu_activity,0.04096482154788697,0.06877222220102946,active-48,20250918_215302
8,python,ProcessStateClassification.ACTIVE,low_cpu_activity_1h,0.0009045735690342946,0.06884444442060259,active-49,20250918_215303
